ccodecow,year,wdi_fossil,edgar_pm25,renew_output,wdi_co2,env_index_gls
90,1980,-.369616216706514,.4646543163241212,.8477334770657442,-.7948216248502059,.463808790219111
90,1981,-.4852134408122937,.4795615053024748,.8779005633441789,-.859828735287728,.4939354153080794
90,1982,-.596988098445922,.4995995483715952,.9358377777980766,-.9049364522722014,.5284790728445272
90,1983,-.6462903842914757,.4872654976125472,.9638089590266785,-.9609787008641907,.574708855147441
90,1984,-.5696229431408922,.4969058847466238,1.004689316007663,-.9453802840333324,.5867209111984616
90,1985,-.5742894758797134,.5084770145786284,.989834203643684,-.9446805109651494,.5695150699920806
90,1986,-.754932011433361,.5242576672052304,1.031150039306603,-.9373392865263843,.5751190098604658
90,1987,-.7114863751133303,.5373228945319636,.9863701042641657,-.920023226373597,.534048348208141
90,1988,-.673426043365098,.5467473338938174,.9518934111165069,-.918267495077683,.5076056616157951
90,1989,-.6858003910300148,.5585779719347806,.967060014248279,-.9177884164455307,.507387969409822
90,1990,-.6358194763443892,.5842739658243536,1.816942630296349,-.859192599931378,.9550497804890371
90,1991,-.6156522129383278,.6024012956828096,1.769010781191836,-.8724823042579049,.9202639858543137
90,1992,-.550236464709338,.6244228599236159,.9177134933091428,-.8112182479973562,.3922232246021191
90,1993,-.5295744046821304,.6250214890056242,1.027914761464323,-.847857047221434,.4702040551439214
90,1994,-.4220384364734777,.612108623293851,.9940627198028272,-.776902984997106,.433981611597541
90,1995,-.3926857252794822,.6537374027991852,1.031615742257312,-.7668332502784171,.4223533934687841
90,1996,-.3624279100407481,.6593702063802677,1.104340648353084,-.8106736372706816,.4782758091462987
90,1997,-.3472428061737128,.6795518159688981,1.108678844898822,-.7617562471185799,.4471003714182803
90,1998,-.2371304442309337,.7043767074911726,.6150626578424542,-.705405015906136,.1255248472206814
90,1999,-.2901004437156371,.7532764425622119,.653076659516005,-.7072734356591783,.1119433760255676
90,2000,-.2354617683680715,.7604897195100003,.700009087802404,-.6667137426489498,.1187256435474906
90,2001,-.2085725136310081,.7629559971659481,.3744694099258757,-.654822616332116,-.0742851340358836
90,2002,-.179220238811184,.7682874693423704,.1826876737696649,-.6424554731184232,-.1926197005601431
90,2003,-.2296351039955162,.7521207239398588,.3031608480167999,-.6668229705795778,-.1031632238544479
90,2004,-.2160498186924285,.7789049066875049,.6995648987834376,-.6420567895765082,.0958492049500456
90,2005,-.182903182611579,.7773026359157544,.7206348219147812,-.6100006155663572,.0970165886353432
90,2006,-.2101659436162603,.6847604602766737,.5815818010170548,-.6176242711950091,.0858559596967864
90,2007,-.2041213184630619,.7271147203681103,.4616826894280375,-.6285807024364848,-.0088784327826757
90,2008,-.2885162699515874,.7339475324612202,.5849318180322838,-.6933138843473933,.0810874635271361
90,2009,-.325132308584384,.7592527920684717,.3051380921611509,-.682823143893625,-.1028076773186306
90,2010,-.5026457951402757,.8863431169173469,.8439713527856807,-.7009889603464188,.1192210605801332
90,2011,-.5509708594101049,.8974477918710396,.7386267734303552,-.7033575150483022,.0506311463305546
90,2012,-.5522187856956089,.9131882452128495,.8466235247034569,-.6981983696737845,.0993295104569952
90,2013,-.5028305336508168,.9563332641801835,.8887480326696743,-.6647923142717039,.0803535204159864
90,2014,-.3715519798581817,.9932607882374441,.8977541597445367,-.6334613303311851,.0493972939070341
90,2015,-.3269915377348377,.9986803060404823,.7547379010904223,-.5733909598024763,-.05970271373868
91,1970,-.5020997664020794,-.0347247651587119,1.027200277008409,-.8958604084353818,.9621628210238479
91,1971,-.6561511343645746,-.034383950684625,1.094128466042944,-.9226975924423599,1.007771953802659
91,1972,-.6633086158732291,-.0222807189721134,1.129670021802361,-.8800578469677385,1.002339717024744
91,1973,-.6261488790136696,-.0144264907461632,1.027850266821875,-.8978742872436303,.9461208036361994
91,1974,-.6528978855355926,-.0035282777895915,1.114967468554996,-.8974515436985798,.9876302143387681
91,1975,-.6381446384895689,.0105394976353674,1.068706657182111,-.8829595496573061,.9454986360182129
91,1976,-.6007610743843219,.0212026431079817,1.032868889175385,-.8699483548878052,.9128759615560877
91,1977,-.5484727069938692,.0409294798575721,1.003007111677153,-.834308536976447,.8684780036540245
91,1978,-.5658821728547974,.0556880155553856,1.042319399701594,-.8373871137331864,.8813508217244488
91,1979,-.5593741580899049,.0670638041387838,.9791280405583466,-.8737184517234052,.8515410164580912
91,1980,-.5849052670858507,.0942898360438968,1.120964808684946,-.861137915641512,.9079694037225766
91,1981,-.6226217239580496,.1023426859213993,1.109273067724645,-.9190823535796366,.9178126309004553
91,1982,-.5207010951264609,.1097242962257944,1.018739593252396,-.9415526050302672,.8716758493139672
91,1983,-.6046487667865015,.124172545659777,1.02336096737409,-.9069520371322932,.8483476025034503
91,1984,-.564669288381818,.1300116426232765,1.074552065723659,-.9207002302506793,.8799375417485605
91,1985,-.6536688906965792,.1329894328352213,1.081443646762032,-.9458978146092122,.8899072074279961
91,1986,-.6140480054506897,.1382527839096621,1.084768791906084,-.9664552220053001,.8971149532738025
91,1987,-.6009778216909633,.1524387165418792,1.067471600827468,-.9204135198361373,.8589044872864685
91,1988,-.5585524728381076,.1582649326001406,.9424305353757942,-.8783119652967251,.7669741083488014
91,1989,-.5272532933918634,.1728877717071918,.9561475878718584,-.8558678992308578,.7560929241867486
91,1990,-.5761040684275449,.1881774938603961,1.868337062910458,-.8873100543975393,1.280844357600547
91,1991,-.5801780084061057,.1859561150370008,1.876454330569423,-.8828036327400881,1.28521228684872
91,1992,-.5131373965777316,.1898050194243386,1.729326087972559,-.8417133036014234,1.18294132275936
91,1993,-.4869781903333281,.1947291232714377,1.569664443742159,-.8836499062856649,1.104978772278869
91,1994,-.3834136446141785,.2004520937219374,1.265761786153824,-.8313692101630663,.9075921521870479
91,1995,-.2643630004617314,.2076285702230308,.7801246219398582,-.7780782109661646,.6046595302101948
91,1996,-.2897325993518066,.2279909288616245,.93194967433383,-.7817083023670376,.6782232006386442
91,1997,-.3512322751394643,.2788445358134662,.9320694057292189,-.7726002319371165,.6368970699748777
91,1998,-.2190101532489708,.2872301618312674,.6323740336235046,-.7337654141110793,.4460107242543301
91,1999,-.0461666593103756,.1703091561105782,.7272514184122564,-.7378161052309961,.5896396256713247
91,2000,-.0688800425659093,.1995657958987969,.8081189953301777,-.7224721746654242,.6085338760252634
91,2001,.0572722338816921,.2113828304208333,.4149533382152588,-.6723824304353286,.3568489349310494
91,2002,.0778376271017145,.2322679166898344,.1301490349819658,-.6526692700579642,.1707921276005143
91,2003,.1106454803047836,.2811166813538972,.1034118168582798,-.6097473169567992,.1039990030250035
91,2004,.1592013746992952,.3100677732644889,-.1629193225024421,-.5764928705834831,-.082024267632394
91,2005,.1142093115064667,.3476954871015273,-.0738369318295035,-.57582611342746,-.0590244164247072
91,2006,-.0076330677714741,.3704574785267207,.0418930789570315,-.58396886828741,-.0082034688293626
91,2007,.1132137066459891,.4153114103059792,.0798562338944137,-.5155549780934721,-.0432348894519447
91,2008,.0979865428316228,.3987980490405627,.1057710668173899,-.535523511647268,-.0088661866064835
91,2009,.0013680171702113,.4115534473076826,.2492333092269498,-.6021292538234405,.0889567444139719
91,2010,.0115419869926513,.4068235100703417,.3386351181900347,-.5973543771555458,.1420332161484618
91,2011,.0388221135526043,.4356691967209334,.289056345230307,-.5627370061368211,.0796406941435032
91,2012,.0203836703113478,.4719102740537052,.3064500216321578,-.5495915233109512,.0580262064374131
91,2013,.0166733017240159,.4586765493729349,.2281983532297209,-.5443245395243623,.0203538162686729
91,2014,.0480133468567814,.4554675146413404,.1699093987055616,-.5489415338431787,-.0083226511254162
91,2015,-.0448492362764463,.4926345166767001,.326246697126132,-.528740644596789,.0448192985034483
92,1970,-.6089794463436257,.0213920212055485,1.282551113553352,-.9900991841388197,1.104038502650291
92,1971,-.6217329271320812,.0281323378979009,1.292476760363614,-.9809803746561772,1.100996129767358
92,1972,-.551510488289053,.0451334479391337,1.178700386837477,-.9545334933140255,1.014387597669071
92,1973,-.5004311651375991,.0639344806782471,1.239732121303584,-.9068954740517131,1.018067186222982
92,1974,-.5429852521337267,.088015250349957,1.326044567067249,-.9150198009598011,1.052743604704086
92,1975,-.5499096541471197,.1113597310186888,1.192788619243049,-.8988798519349398,.9528474932245363
92,1976,-.6548356067193114,.1191062523557556,1.168330977817021,-.8892211322382233,.9271189945281267
92,1977,-.6583343968360446,.1415966850278864,1.297145103382708,-.8842079874111024,.9829546980211112
92,1978,-.6718454988387643,.1596336604750113,1.296520849718897,-.8749649295034262,.9656914914457911
92,1979,-.6842035477773776,.1678824010728532,1.358919574521419,-.8823271401865885,.998314587260779
92,1980,-.7411127193955563,.1120126629061349,1.255769802121449,-.9309592606680047,.9972563135292702
92,1981,-.8240896792887639,.1084411726050246,1.331325413420892,-.987236883946745,1.063920660080576
92,1982,-.8552450485528379,.1148069774445821,1.333178772746884,-1.003249217971203,1.066148597528191
92,1983,-.8325136159898853,.1374436743932043,1.421835197285813,-.984697135475884,1.093961115383018
92,1984,-.8308869125535541,.1526581879584234,1.38256723576669,-1.039121560740333,1.08227097248383
92,1985,-.7576890280611115,.1593199516692689,1.298942435577922,-.9795024213560651,1.007209885476642
92,1986,-.6530190597980483,.0542308463408616,1.265557534978542,-.9831266458965801,1.0670128068488
92,1987,-.5976291333137693,.0781809056136916,1.287106030435381,-.9169090733558203,1.036986157914918
92,1988,-.5570239854433412,.0124286824439458,1.244367006973052,-.9183446335889486,1.060977024186686
92,1989,-.5216290869033153,.0102156846744119,1.265657533001538,-.9060920218732177,1.070667535603932
92,1990,-.5366582278720974,.0309990960080246,1.718628786225984,-.9209527209463196,1.321695960598062
92,1991,-.390192338070412,.0850347544291919,1.14468245518926,-.8328515892772496,.9211360747802881
92,1992,-.3503719234120274,.1193934819323706,1.208175675609601,-.8197340385200464,.9286312187586793
92,1993,-.2532876554243528,.0858478720798117,.9825454207162623,-.7415702290655889,.7938756706844489
92,1994,-.1733658587188839,.0901766220223909,.7099703363530984,-.6866062098068884,.6139080495048514
92,1995,-.1114094168695663,.1010630433637227,.6769761469457501,-.6404212884171835,.5700394252311621
92,1996,-.2118696359885613,.1207573611124731,.991448531447689,-.708040640440093,.7614865659771133
92,1997,-.0860649847790938,.1439492582151081,.5467182425799606,-.6078149303397373,.4519874077473863
92,1998,-.0424723938685105,.1546826310939684,.5475530487966784,-.5815336442147404,.4352223010997674
92,1999,-.11732697100472,.1390185495629105,.8646397228221508,-.6002026803304027,.634500750051779
92,2000,-.1615040800777372,.1206757957355073,.7400650478979541,-.5957544300404911,.5733210578093573
92,2001,-.1821234236778681,.1356019696980177,.6109721070933867,-.5806127356411153,.4819505536181021
92,2002,-.1817811912114924,.1373250605660972,.5267356562743906,-.5624516007009288,.42506193529613
92,2003,-.1591336653571661,.1307292226104856,.7024820729997648,-.5319991202211973,.5191067405370637
92,2004,-.1727405126578757,.1437800862703836,.6244489639279392,-.5516274828056753,.4724617169161206
92,2005,-.1851333173142315,.1471793504957073,.7282789306040285,-.5510229050391051,.5291845908148781
92,2006,-.1794931328190922,.1632360438047999,.715813282944496,-.5148799604562648,.4962039725071038
92,2007,-.0812176420163772,-.0445848072891683,.6787012166452068,-.5057924566182963,.6222400493439619
92,2008,-.1704722674189447,-.0267186915562624,.8642307827657478,-.5461537348734358,.7302524621034785
92,2009,-.0978741329757158,-.1405863960830704,.6822285258563531,-.5573327991234819,.7132640899168519
92,2010,-.1193347953696601,-.148630085579401,.9377785660579973,-.558458095230617,.8658667785410367
92,2011,-.0936192421432038,-.1379643159974556,.8754636492006413,-.5442165843757005,.8172833626807017
92,2012,-.0635415039271315,-.2235074317391483,.777218710494141,-.5454820354819063,.8232587539230746
92,2013,-.0793081100109302,-.254679275990525,.7800550516152459,-.5861243394213258,.8631118214866254
92,2014,-.0645061072133135,-.2425015749749589,.7472421184231556,-.583801967147262,.8349242256213959
92,2015,.0064853445553406,-.2591044764539086,.7014883933609175,-.5374899362054061,.8035592758196731
93,1970,-.3362708444886232,-.2511993385252958,.4210750275501063,-.8438341688099323,.7517157848330067
93,1971,-.2602420254542661,-.2484430521211716,.3683125904278013,-.8271757517500846,.7144090869089716
93,1972,-.2693356313269876,-.2531319585494948,.3883468765929384,-.8131271056796729,.7234728554752302
93,1973,-.2021217312238333,-.2368008483056549,.3113334828672339,-.7688742354138125,.651293180240976
93,1974,-.1858680354288872,-.2074117281519593,.3766969511641265,-.7535434020188974,.6620298391922202
93,1975,-.2042445728881229,-.1890290803567004,.3560249006356436,-.7730207539219051,.6443652929046441
93,1976,-.1723661867576214,-.1663032711187022,.2331316240109805,-.7201780884671687,.5370450811674403
93,1977,-.0308598243154092,-.1509226414137775,.1775133507366085,-.6108284060227199,.4534438003690398
93,1978,-.1027382541955115,-.1437246785306926,.2845962753736566,-.6667819348437686,.5306214484270263
93,1979,-.3721245549632776,-.1610393414819557,.3995974289873342,-.8750598628793264,.6864866797232291
93,1980,-.2740709039343145,-.1617001655512013,.3013446810134309,-.8177584542533546,.6097276149294288
93,1981,-.2665313242386569,-.1359799117614555,.338452093838833,-.8065456478487288,.6083114546828325
93,1982,-.3134166106147318,-.1126130412878374,.3272304280377866,-.8237079328347016,.590966731195206
93,1983,-.3272476406897711,-.1177494080610774,.3330840395733568,-.8577304310985548,.6113011107328603
93,1984,-.489741588194386,-.0950896511530118,.5016260462874922,-.8982678045884236,.7046058616699225
